dialogue_id,sent_idx,turn,role,text,er_label,ee_label
20180825-083745_516_live,11,3,persuader,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",emotion-appeal,
20180825-083745_516_live,12,3,persuader,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",emotion-appeal,
20180825-083745_516_live,13,3,persuadee,"Wow, it is great that these children have a charity to help them.",,positive-reaction-to-donation
20180825-083745_516_live,14,4,persuader,Very much so!,other,
20180825-083745_516_live,15,4,persuader,Would you like to be apart of this great charity and donate today?,proposition-of-donation,
20180825-083745_516_live,16,4,persuadee,I would like to donate.,,agree-donation
20180825-083745_516_live,17,4,persuadee,How do I donate?,,ask-donation-procedure
20180825-083745_516_live,18,5,persuader,How much do you like to donate to the charity now?,ask-donation-amount,
20180825-083745_516_live,19,5,persuader,Your donation will be directly deducted from your task payment.,donation-information,
20180825-083745_516_live,20,5,persuader,You can choose any amount.,donation-information,
20180825-083745_516_live,21,5,persuadee,"Ok, and if I choose to donate from my payment it will go to Save The Children?",,ask-donation-procedure
20180825-083745_516_live,22,6,persuader,Yes!,positive-to-inquiry,
20180825-083745_516_live,23,6,persuader,the research team collects all donations and sends it to Save the Children. :-),credibility-appeal,
20180825-083745_516_live,24,6,persuadee,That is wonderful!,,positive-reaction-to-donation
20180825-083745_516_live,25,6,persuadee,Are you going to donate?,,ask-persuader-donation-intention
20180825-083745_516_live,26,7,persuader,I have donated :-),personal-story,
20180825-083745_516_live,27,7,persuader,This is a wonderful charity that has been around for many years!,credibility-appeal,
20180825-083745_516_live,28,7,persuadee,Well that is great!,,positive-reaction-to-donation
20180825-083745_516_live,29,7,persuadee,I will donate a portion of my payment.,,agree-donation
20180825-083745_516_live,30,8,persuader,"Great, how much would you like to donate today?",ask-donation-amount,
20180825-083745_516_live,31,8,persuadee,I will donate .15 from my payment.,,provide-donation-amount
20180825-083745_516_live,32,9,persuader,Very Good!,thank,
20180825-083745_516_live,33,9,persuader,that will help a lot!,thank,
20180825-083745_516_live,34,9,persuader,Thank you so much for donating!,thank,
20180825-083745_516_live,35,9,persuadee,No problem thank you for telling me about this wonderful charity!,,thank
20180825-085214_779_live,0,0,persuader,Hi there!,greeting,
20180825-085214_779_live,1,0,persuader,How are you doing today?,greeting,
20180825-085214_779_live,2,0,persuadee,im ok and you,,greeting
20180825-085214_779_live,3,1,persuader,I'm doing great!,closing,
20180825-085214_779_live,4,1,persuader,Do you have any interest in learning about and potentially donating to a charity?,proposition-of-donation,
20180825-085214_779_live,5,1,persuadee,yes i would,,agree-donation
20180825-085214_779_live,6,2,persuader,That's great!,praise-user,
20180825-085214_779_live,7,2,persuader,The charity I'm helping is called Save the Children.,credibility-appeal,
20180825-085214_779_live,8,2,persuadee,oh how would you help the children,,ask-org-info
20180825-085214_779_live,9,3,persuader,Well the charity collects money to help protect children's rights all across the globe.,credibility-appeal,
20180825-085214_779_live,10,3,persuadee,oh ok thats nice,,positive-reaction-to-donation
20180825-085214_779_live,11,4,persuader,"As you know, children can be extremely helpless, especially in third world countries, so they deserve all the help they can get.",logical-appeal,
20180825-085214_779_live,12,4,persuadee,i know i would like to help them with 5 dollars,,provide-donation-amount
20180825-085214_779_live,13,5,persuader,$5 could make a huge different in a lot of kids lives.,logical-appeal,
20180825-085214_779_live,14,5,persuader,Are there any questions you have?,task-related-inquiry,
20180825-085214_779_live,15,5,persuadee,no its ok i just like children because they need help,,positive-reaction-to-donation
20180825-085214_779_live,16,6,persuader,Do you donate to any other charities?,personal-related-inquiry,
20180825-085214_779_live,17,6,persuadee,i use to,,positive-to-inquiry
20180825-085214_779_live,18,7,persuader,What kind of charities do you enjoy donating to?,task-related-inquiry,
20180825-085214_779_live,19,7,persuadee,i like to give out toys and if i have some type of change i give it out,,positive-reaction-to-donation
20180825-085214_779_live,20,8,persuader,That's very kind of you.,praise-user,
20180825-085214_779_live,21,8,persuader,So can I rely on you to donate $5 from your task today to help this charity out?,confirm-donation,
20180825-085214_779_live,22,8,persuadee,yes i would like to,,confirm-donation
20180825-085214_779_live,23,9,persuader,That's great.,other,
20180825-085214_779_live,24,9,persuader,You should have the option coming up to help you make a donation.,other,
20180825-085214_779_live,25,9,persuadee,yes i like to give out things,,positive-to-inquiry
20180825-100043_534_live,0,0,persuader,Helli,greeting,
20180825-100043_534_live,1,0,persuadee,Hello,,greeting
20180825-100043_534_live,2,1,persuader,Will you donate a portion of your wages to save thw childern,proposition-of-donation,
20180825-100043_534_live,3,1,persuadee,I would be willing to donate a portion of my wages,,agree-donation
20180825-100043_534_live,4,2,persuader,Great it will be taken straight from the payment,donation-information,
20180825-100043_534_live,5,2,persuadee,I am thinking I only want to donate .10,,provide-donation-amount
20180825-100043_534_live,6,3,persuader,Thats fine,acknowledgement,
20180825-100043_534_live,7,3,persuadee,What childrens charity is this?,,ask-org-info
20180825-100043_534_live,8,4,persuader,Save the children are you aware of what thwy do,credibility-appeal,
20180825-100043_534_live,9,4,persuadee,I am somewhat familiar with them,,positive-to-inquiry
20180825-100043_534_live,10,5,persuader,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",emotion-appeal,
20180825-100043_534_live,11,5,persuader,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",emotion-appeal,
20180825-100043_534_live,12,5,persuadee,That is so heartbreaking.,,positive-reaction-to-donation
20180825-100043_534_live,13,5,persuadee,Save the children sounds like a wonderful charity to donate to,,positive-reaction-to-donation
20180825-100043_534_live,14,6,persuader,Yes its wonderful they help displaced kids,credibility-appeal,
20180825-100043_534_live,15,6,persuadee,Do they find family's for the children or are they running a orphanage?,,ask-org-info
20180825-100043_534_live,16,7,persuader,"Save the Children is and how their donation is essential to help ensuring children's rights to health, education, safety, etc.",credibility-appeal,
20180825-100043_534_live,17,7,persuadee,It's so important that there is a organization looking out for children.,,positive-reaction-to-donation
20180825-100043_534_live,18,7,persuadee,I only hope that the money goes directly to children programs instead of being eaten up by overhead costs,,positive-reaction-to-donation
20180825-100043_534_live,19,8,persuader,Yes more than likely it will,credibility-appeal,
20180825-100043_534_live,20,8,persuadee,So you dont actually know how they use the koney?,,task-related-inquiry
20180825-100043_534_live,21,9,persuader,Yes it goes straighr to the save the children,credibility-appeal,
20180825-100043_534_live,22,9,persuadee,money?,,other
20180825-100043_534_live,23,9,persuadee,Am so glad to hear that,,other
20180825-100043_534_live,24,9,persuadee,Do how much are you donating,,ask-persuader-donation-intention
20180825-100043_534_live,25,10,persuader,Do how much are you donating,other,
20180826-020520_686_live,0,0,persuader,Hello!,greeting,
20180826-020520_686_live,1,0,persuader,What if i told you that you have the opportunity of a lifetime to make a change in the world?,task-related-inquiry,
20180826-020520_686_live,2,0,persuader,Would you take it?,proposition-of-donation,
20180826-020520_686_live,3,0,persuadee,i will like to know about the opportunity first,,neutral-to-inquiry
20180826-020520_686_live,4,1,persuader,"Well, the opportunity would be able to help fight world hunger by donating to Save the Children.",credibility-appeal,
20180826-020520_686_live,5,1,persuader,Would you do it now?,proposition-of-donation,
20180826-020520_686_live,6,1,persuadee,"powerful people cause war and war cause hunger, and we average people sit on our chair try to donate some money to the poor",,neutral-reaction-to-donation
20180826-020520_686_live,7,2,persuader,It benefits every where not just war torn countries,logical-appeal,
20180826-020520_686_live,8,2,persuadee,i get that.,,positive-reaction-to-donation
20180826-020520_686_live,9,3,persuader,The best part is knowing that you can help make a change in a person's life who is currently unable to financially,emotion-appeal,
20180826-020520_686_live,10,3,persuadee,yeah i know how donation works.,,positive-reaction-to-donation
20180826-020520_686_live,11,3,persuadee,I have 300000 immigrants in my country.,,positive-reaction-to-donation
20180826-020520_686_live,12,3,persuadee,we helping a person to better their life this is what we humans do,,positive-reaction-to-donation
20180826-020520_686_live,13,4,persuader,"Actually, it is a lot more than that because the ""true"" Americans are the Native Indians.",off-task,
20180826-020520_686_live,14,4,persuader,Everyone else came from Europe or Africa,off-task,
20180826-020520_686_live,15,4,persuadee,where do you came from?,,personal-related-inquiry
20180826-020520_686_live,16,5,persuader,So in hindsight we are all immigrants who need a little charity from time to time.,off-task,
20180826-020520_686_live,17,5,persuadee,charity is a bad for that.,,negative-reaction-to-donation
20180826-020520_686_live,18,6,persuader,Have you ever made a donation that you have been proud to be a part of?,personal-related-inquiry,
20180826-020520_686_live,19,6,persuadee,yeah i did.,,positive-to-inquiry
20180826-020520_686_live,20,7,persuader,but it never reached to the people i heard so far,other,
20180826-020520_686_live,21,7,persuader,"Well, if you make a donation to Save the Children i can gaurantee that you will know where it goes.",logical-appeal,
