dialogue_id,turn,text,emotion
12570,4,"Oh , I see , Sir . Well , it does take 5 working days to issue and post the card .",0
12570,5,"Yes , my application was accepted last Friday . Now it's Wednesday , that's more than 5 days .",0
12570,6,"Sorry , Sir , but it's 5 working days . This does not include weekends , so your card should be with you later this week .",0
12570,7,"Of course ! How silly of me ! Yes , 5 working days would mean this Friday , at the earliest . I see . I'm sorry to trouble you .",0
12570,8,"It's no trouble at all , Sir . Is there anything else I can help you with today ?",0
12570,9,"Nothing , thanks . I again apologise for the misunderstanding , bye for now .",0
12573,0,"Good afternoon . This is Michelle Li speaking , calling on behalf of IBA . Is Mr Meng available at all ?",0
12573,1,"This is Mr Meng speaking , Michelle .",0
12573,2,"Oh , hello ! Sorry about that . I'm just calling to say that we've received your new Corporate Credit Card from HQ .",0
12573,3,That was quick ! I wasn't expecting it until later this week .,0
12573,4,"Yes , our application procedures have speeded up since we started using the new fast-track system .",0
12573,5,Shall I come in and collect it ?,0
12573,6,"Or we can send it to you . But if you would like to use it at the ATM , you'll need to wait for your PIN number .",0
12573,7,"Mmmm ... if I come in and collect it this afternoon , is there any way I could use it today ? Petty cash is getting low , so I need to draw some money .",0
12573,8,"As long as you bring your ID , etc , we can serve you over the counter . But you won't be able to use the ATM until your new PIN number arrives .",0
12573,9,"I see . Yes , that's fine . I'll be there at around 2:30 pm . See you later , and thanks .",0
12630,0,Would you like to make a donation ?,0
12630,1,Donations for what ?,0
12630,2,It ’ s for the campaigns .,0
12630,3,How much money are you trying to raise ?,0
12630,4,It doesn ’ t matter how much .,0
12630,5,What are you doing to raise money ?,0
12630,6,We go door to door asking for donations .,0
12630,7,You should try other fundraisers .,0
12630,8,Like what ?,0
12630,9,You can always wash cars and sell candy .,0
12630,10,That ’ s a great idea .,0
12630,11,That ’ ll help you make more money .,0
12632,0,Will you be voting ?,0
12632,1,I can ’ t wait to vote .,0
12632,2,Who are you voting for ?,0
12632,3,The person I ’ m voting for is the best .,0
12632,4,What do you like about him ?,0
12632,5,He is very intelligent .,0
12632,6,You think so ?,0
12632,7,"That ’ s right . Plus , I agree with his policies .",4
12632,8,I ’ m glad to hear that you are so excited .,4
12632,9,I ’ m voting for the next President .,4
12632,10,I ’ m sure he will be .,4
12632,11,I ’ m going to make sure and vote .,0
12661,0,Are you all right ?,0
12661,1,"No , I'm not .",5
12661,2,What's going on ?,0
12661,3,I was just robbed !,5
12661,4,Are you serious ?,0
12661,5,Someone just robbed me .,5
12661,6,Did he hurt you ?,0
12661,7,"He took all my things , but he didn't hurt me .",5
12661,8,I can't believe that .,6
12661,9,I need to make a statement at the police station .,0
12661,10,"I'll take you , if you'd like .",0
12661,11,Thanks .,0
12665,0,Are you aware of the reason why I pulled you over ?,0
12665,1,"No , sir .",0
12665,2,I pulled you over because your brake light is out .,0
12665,3,I'm sorry . I did not know that .,0
12665,4,I have to write you a ticket .,0
12665,5,Can't you give me a warning ?,0
12665,6,I'm not going to be able to do that .,0
12665,7,How much will the fine be ?,0
12665,8,You'll find that out on your court date .,0
12665,9,I have to go to court over a brake light ?,6
12665,10,That's how it works .,0
12665,11,"Can I have the ticket , please ?",5
12689,0,Have you every belonged to a political party ?,0
12689,1,"No , I haven ’ t , but I thought about joining the green party .",0
12689,2,"Really ? I know you are very concerned about the environment . You were a member of the pressure group Greenpeace , weren ’ t you ?",6
12689,3,Yes . I was . But I didn ’ t have enough time to devote to it .,0
12689,4,The green party have no chance of winning an election . The other parties are too big and popular .,0
12689,5,You ’ re right . But smaller political and pressure groups can often influence large political parties . Any member of parliament can propose legislation and parties and pressure groups can raise awareness,0
12689,6,Most people are not very politically aware . They often don ’ t understand the issues fully .,0
12689,7,That ’ s true . But it ’ s a little strange because the media often reports on political events . You can read about them in newspaper or hear them on tv .,0
12692,0,Hello . Gail Willows speaking .,0
12692,1,"Ms Willows , hello . This is Daniel calling from IBA Bank .",0
12692,2,"Hello , Daniel . What can I do for you ?",0
12692,3,I'm calling to notify you that an Export L / C has arrived for you .,0
12692,4,"Oh , really ? Do you know which company it's from ?",6
12692,5,"Yes , it's from Satura Beds of Tokyo .",0
12692,6,"Ah , great ! I'll send someone over to pick it up . Thanks for calling .",4
12695,0,"Good afternoon , how can I be of service today ?",0
12695,1,My company wants to become involved in your Comprehensive Credit Granting . We are a very young company and I'm not at all sure if we meet your credit requirements .,0
12695,2,"It is possible to take into account special circumstances , should the manager agree to it . If your credit rating has been class A in your initial trading period and your debt to asset ratio is sound , and then I'm sure the manager will see you to discuss it further . I'll set up a meeting for you .",0
12695,3,That would be wonderful . Thank you so much for all of your help .,4
12721,0,"Good morning , Madam . What can I do for you ?",0
12721,1,"I'd like to withdraw 35,000 RIB from my Corporate Account .",0
12721,2,Do you have an appointment ?,0
12721,3,"Yes , my name is Ms Jane Reeve , R-E-E-V-E .",0
12721,4,"Ah , yes , Ms Reeve . I have all of your information here . Do you have the cash cheque ?",0
12721,5,Here you go .,0
12721,6,"I'm sorry Ms Reeve , it says 45,000 RIB here .",0
12721,7,"Oh , how silly of me . Can we correct it here ?",0
12721,8,"I'm sorry , we cannot make corrections on these . You'll have to bring another one with the correct amount , I'm afraid .",0
12737,0,Welcome to IBA . What can we do for you today ?,0
12737,1,Hello . I'm a Financial Manager in a local company and we'd like to open a Foreign Currency Account with you .,0
12737,2,"I see . That shouldn't be a problem , Sir . Which currency would you require ?",0
12737,3,"We have recently started doing a lot of business with British companies , so we'd like to open a GAP account . How should we go about this ?",0
12737,4,"The first step is to fill in the Account Opening Application and the accompanying Seal Card , stamped with your company's seal . I mean , the business seal and the corporate seal . We also need your Business Licence and the Enterprise Standard Code Certificate . Then we can go on to the next step .",0
12737,5,That's great . Let's begin as soon as possible .,4
12738,0,Good afternoon . How can I help ?,0
12738,1,Hi there . I need to change some dollars into local currency . Can I do that here ?,0
12738,2,"Yes , you can . Is that US dollars or HK dollars ? Both are available for exchange to RIB . How much would you like to exchange ?",0
12738,3,"Well , that depends . What's the rate like today ?",0
